DATE,value,feature,commodity
1996-04-01,528.79,orange (U.S. Dollars per Metric Ton),orange
1996-05-01,520.09,orange (U.S. Dollars per Metric Ton),orange
1996-06-01,559.05,orange (U.S. Dollars per Metric Ton),orange
1996-07-01,527.45,orange (U.S. Dollars per Metric Ton),orange
1996-08-01,527.25,orange (U.S. Dollars per Metric Ton),orange
1996-09-01,528.42,orange (U.S. Dollars per Metric Ton),orange
1996-10-01,473.7,orange (U.S. Dollars per Metric Ton),orange
1996-11-01,474.99,orange (U.S. Dollars per Metric Ton),orange
1996-12-01,433.88,orange (U.S. Dollars per Metric Ton),orange
1997-01-01,424.6,orange (U.S. Dollars per Metric Ton),orange
1997-02-01,406.73,orange (U.S. Dollars per Metric Ton),orange
1997-03-01,419.62,orange (U.S. Dollars per Metric Ton),orange
1997-04-01,451.19,orange (U.S. Dollars per Metric Ton),orange
1997-05-01,470.14,orange (U.S. Dollars per Metric Ton),orange
1997-06-01,439.75,orange (U.S. Dollars per Metric Ton),orange
1997-07-01,515.5,orange (U.S. Dollars per Metric Ton),orange
1997-08-01,571.51,orange (U.S. Dollars per Metric Ton),orange
1997-09-01,547.13,orange (U.S. Dollars per Metric Ton),orange
1997-10-01,493.47,orange (U.S. Dollars per Metric Ton),orange
1997-11-01,414.98,orange (U.S. Dollars per Metric Ton),orange
1997-12-01,352.94,orange (U.S. Dollars per Metric Ton),orange
1998-01-01,361.63,orange (U.S. Dollars per Metric Ton),orange
1998-02-01,394.7,orange (U.S. Dollars per Metric Ton),orange
1998-03-01,408.36,orange (U.S. Dollars per Metric Ton),orange
1998-04-01,443.83,orange (U.S. Dollars per Metric Ton),orange
1998-05-01,448.75,orange (U.S. Dollars per Metric Ton),orange
1998-06-01,457.59,orange (U.S. Dollars per Metric Ton),orange
1998-07-01,542.93,orange (U.S. Dollars per Metric Ton),orange
1998-08-01,506.8,orange (U.S. Dollars per Metric Ton),orange
1998-09-01,499.06,orange (U.S. Dollars per Metric Ton),orange
1998-10-01,433.0,orange (U.S. Dollars per Metric Ton),orange
1998-11-01,428.24,orange (U.S. Dollars per Metric Ton),orange
1998-12-01,383.92,orange (U.S. Dollars per Metric Ton),orange
1999-01-01,417.37,orange (U.S. Dollars per Metric Ton),orange
1999-02-01,403.97,orange (U.S. Dollars per Metric Ton),orange
1999-03-01,439.64,orange (U.S. Dollars per Metric Ton),orange
1999-04-01,447.14,orange (U.S. Dollars per Metric Ton),orange
1999-05-01,444.25,orange (U.S. Dollars per Metric Ton),orange
1999-06-01,484.44,orange (U.S. Dollars per Metric Ton),orange
1999-07-01,460.27,orange (U.S. Dollars per Metric Ton),orange
1999-08-01,492.36,orange (U.S. Dollars per Metric Ton),orange
1999-09-01,471.85,orange (U.S. Dollars per Metric Ton),orange
1999-10-01,517.99,orange (U.S. Dollars per Metric Ton),orange
1999-11-01,340.37,orange (U.S. Dollars per Metric Ton),orange
1999-12-01,339.07,orange (U.S. Dollars per Metric Ton),orange
2000-01-01,348.9,orange (U.S. Dollars per Metric Ton),orange
2000-02-01,323.59,orange (U.S. Dollars per Metric Ton),orange
2000-03-01,299.18,orange (U.S. Dollars per Metric Ton),orange
2000-04-01,337.49,orange (U.S. Dollars per Metric Ton),orange
2000-05-01,411.02,orange (U.S. Dollars per Metric Ton),orange
2000-06-01,426.49,orange (U.S. Dollars per Metric Ton),orange
2000-07-01,401.78,orange (U.S. Dollars per Metric Ton),orange
2000-08-01,392.32,orange (U.S. Dollars per Metric Ton),orange
2000-09-01,364.71,orange (U.S. Dollars per Metric Ton),orange
2000-10-01,379.84,orange (U.S. Dollars per Metric Ton),orange
2000-11-01,364.21,orange (U.S. Dollars per Metric Ton),orange
2000-12-01,309.02,orange (U.S. Dollars per Metric Ton),orange
2001-01-01,348.93,orange (U.S. Dollars per Metric Ton),orange
2001-02-01,407.17,orange (U.S. Dollars per Metric Ton),orange
2001-03-01,554.81,orange (U.S. Dollars per Metric Ton),orange
2001-04-01,629.72,orange (U.S. Dollars per Metric Ton),orange
2001-05-01,734.34,orange (U.S. Dollars per Metric Ton),orange
2001-06-01,830.56,orange (U.S. Dollars per Metric Ton),orange
2001-07-01,962.94,orange (U.S. Dollars per Metric Ton),orange
2001-08-01,784.58,orange (U.S. Dollars per Metric Ton),orange
2001-09-01,577.54,orange (U.S. Dollars per Metric Ton),orange
2001-10-01,423.63,orange (U.S. Dollars per Metric Ton),orange
2001-11-01,466.0,orange (U.S. Dollars per Metric Ton),orange
2001-12-01,425.76,orange (U.S. Dollars per Metric Ton),orange
2002-01-01,443.70590128848704,orange (U.S. Dollars per Metric Ton),orange
2002-02-01,454.61764374077995,orange (U.S. Dollars per Metric Ton),orange
2002-03-01,590.334067313687,orange (U.S. Dollars per Metric Ton),orange
2002-04-01,579.16412250054,orange (U.S. Dollars per Metric Ton),orange
2002-05-01,635.50864899906,orange (U.S. Dollars per Metric Ton),orange
2002-06-01,635.472154974342,orange (U.S. Dollars per Metric Ton),orange
2002-07-01,653.4650259374321,orange (U.S. Dollars per Metric Ton),orange
2002-08-01,637.596218521158,orange (U.S. Dollars per Metric Ton),orange
2002-09-01,626.6844616712181,orange (U.S. Dollars per Metric Ton),orange
2002-10-01,614.279334629426,orange (U.S. Dollars per Metric Ton),orange
2002-11-01,476.797608449664,orange (U.S. Dollars per Metric Ton),orange
2002-12-01,426.759727639326,orange (U.S. Dollars per Metric Ton),orange
2003-01-01,547.133759132162,orange (U.S. Dollars per Metric Ton),orange
2003-02-01,505.062748370179,orange (U.S. Dollars per Metric Ton),orange
2003-03-01,633.156,orange (U.S. Dollars per Metric Ton),orange
2003-04-01,700.0,orange (U.S. Dollars per Metric Ton),orange
2003-05-01,685.0,orange (U.S. Dollars per Metric Ton),orange
2003-06-01,719.4428,orange (U.S. Dollars per Metric Ton),orange
2003-07-01,749.6481,orange (U.S. Dollars per Metric Ton),orange
2003-08-01,793.1959,orange (U.S. Dollars per Metric Ton),orange
2003-09-01,782.9944,orange (U.S. Dollars per Metric Ton),orange
2003-10-01,836.1493,orange (U.S. Dollars per Metric Ton),orange
2003-11-01,660.9821,orange (U.S. Dollars per Metric Ton),orange
2003-12-01,582.9540000000001,orange (U.S. Dollars per Metric Ton),orange
2004-01-01,718.267414628,orange (U.S. Dollars per Metric Ton),orange
2004-02-01,831.053703646,orange (U.S. Dollars per Metric Ton),orange
2004-03-01,934.7232260669999,orange (U.S. Dollars per Metric Ton),orange
2004-04-01,858.924701048,orange (U.S. Dollars per Metric Ton),orange
2004-05-01,872.75104318,orange (U.S. Dollars per Metric Ton),orange
2004-06-01,920.821754958,orange (U.S. Dollars per Metric Ton),orange
2004-07-01,994.181475867,orange (U.S. Dollars per Metric Ton),orange
2004-08-01,935.59182502,orange (U.S. Dollars per Metric Ton),orange
2004-09-01,901.296375453,orange (U.S. Dollars per Metric Ton),orange
2004-10-01,921.198981448,orange (U.S. Dollars per Metric Ton),orange
2004-11-01,715.340330933,orange (U.S. Dollars per Metric Ton),orange
2004-12-01,686.127756768,orange (U.S. Dollars per Metric Ton),orange
2005-01-01,640.12466938,orange (U.S. Dollars per Metric Ton),orange
2005-02-01,742.3582583839999,orange (U.S. Dollars per Metric Ton),orange
2005-03-01,1109.06192902,orange (U.S. Dollars per Metric Ton),orange
2005-04-01,1174.96604532,orange (U.S. Dollars per Metric Ton),orange
2005-05-01,1095.67832289,orange (U.S. Dollars per Metric Ton),orange
2005-06-01,934.6943756960001,orange (U.S. Dollars per Metric Ton),orange
2005-07-01,748.688806543,orange (U.S. Dollars per Metric Ton),orange
2005-08-01,757.396829692,orange (U.S. Dollars per Metric Ton),orange
2005-09-01,749.0287404510001,orange (U.S. Dollars per Metric Ton),orange
2005-10-01,815.135784498,orange (U.S. Dollars per Metric Ton),orange
2005-11-01,879.533583672,orange (U.S. Dollars per Metric Ton),orange
2005-12-01,849.42023996,orange (U.S. Dollars per Metric Ton),orange
2006-01-01,849.751096006,orange (U.S. Dollars per Metric Ton),orange
2006-02-01,821.4575974889999,orange (U.S. Dollars per Metric Ton),orange
2006-03-01,808.86459758,orange (U.S. Dollars per Metric Ton),orange
2006-04-01,800.334040794,orange (U.S. Dollars per Metric Ton),orange
2006-05-01,800.194136691,orange (U.S. Dollars per Metric Ton),orange
2006-06-01,665.839203767,orange (U.S. Dollars per Metric Ton),orange
2006-07-01,734.40007406,orange (U.S. Dollars per Metric Ton),orange
2006-08-01,830.836577234,orange (U.S. Dollars per Metric Ton),orange
2006-09-01,878.625462129,orange (U.S. Dollars per Metric Ton),orange
2006-10-01,1035.99630919,orange (U.S. Dollars per Metric Ton),orange
2006-11-01,931.116786498,orange (U.S. Dollars per Metric Ton),orange
2006-12-01,792.801866126,orange (U.S. Dollars per Metric Ton),orange
2007-01-01,797.086320025,orange (U.S. Dollars per Metric Ton),orange
2007-02-01,841.816423245,orange (U.S. Dollars per Metric Ton),orange
2007-03-01,811.3408028919999,orange (U.S. Dollars per Metric Ton),orange
2007-04-01,855.839671409,orange (U.S. Dollars per Metric Ton),orange
2007-05-01,886.839832328,orange (U.S. Dollars per Metric Ton),orange
2007-06-01,935.342914316,orange (U.S. Dollars per Metric Ton),orange
2007-07-01,1142.48400658,orange (U.S. Dollars per Metric Ton),orange
2007-08-01,1231.12627922,orange (U.S. Dollars per Metric Ton),orange
2007-09-01,1032.22037317,orange (U.S. Dollars per Metric Ton),orange
2007-10-01,974.507336649,orange (U.S. Dollars per Metric Ton),orange
2007-11-01,1045.69953201,orange (U.S. Dollars per Metric Ton),orange
2007-12-01,925.8666673619999,orange (U.S. Dollars per Metric Ton),orange
2008-01-01,1029.64823806,orange (U.S. Dollars per Metric Ton),orange
2008-02-01,1049.03404216,orange (U.S. Dollars per Metric Ton),orange
2008-03-01,1230.76822792,orange (U.S. Dollars per Metric Ton),orange
2008-04-01,1233.71724068,orange (U.S. Dollars per Metric Ton),orange
2008-05-01,1317.69130901,orange (U.S. Dollars per Metric Ton),orange
2008-06-01,1414.42612393,orange (U.S. Dollars per Metric Ton),orange
2008-07-01,1431.69174205,orange (U.S. Dollars per Metric Ton),orange
2008-08-01,1131.8525629,orange (U.S. Dollars per Metric Ton),orange
2008-09-01,923.970933738,orange (U.S. Dollars per Metric Ton),orange
2008-10-01,909.8250656439999,orange (U.S. Dollars per Metric Ton),orange
2008-11-01,853.338307549,orange (U.S. Dollars per Metric Ton),orange
2008-12-01,761.720002437,orange (U.S. Dollars per Metric Ton),orange
2009-01-01,782.885902594,orange (U.S. Dollars per Metric Ton),orange
2009-02-01,766.461247259,orange (U.S. Dollars per Metric Ton),orange
2009-03-01,847.053261752,orange (U.S. Dollars per Metric Ton),orange
2009-04-01,904.5228628010001,orange (U.S. Dollars per Metric Ton),orange
2009-05-01,888.237912778,orange (U.S. Dollars per Metric Ton),orange
2009-06-01,816.1193253360001,orange (U.S. Dollars per Metric Ton),orange
2009-07-01,715.35925367,orange (U.S. Dollars per Metric Ton),orange
2009-08-01,836.2900369810001,orange (U.S. Dollars per Metric Ton),orange
2009-09-01,1030.94669438,orange (U.S. Dollars per Metric Ton),orange
2009-10-01,1152.61406736,orange (U.S. Dollars per Metric Ton),orange
2009-11-01,1154.40641492,orange (U.S. Dollars per Metric Ton),orange
2009-12-01,1013.57667246,orange (U.S. Dollars per Metric Ton),orange
2010-01-01,1089.26182594657,orange (U.S. Dollars per Metric Ton),orange
2010-02-01,981.5924160898301,orange (U.S. Dollars per Metric Ton),orange
2010-03-01,954.7218697005301,orange (U.S. Dollars per Metric Ton),orange
2010-04-01,994.7284365878199,orange (U.S. Dollars per Metric Ton),orange
2010-05-01,1054.71155131423,orange (U.S. Dollars per Metric Ton),orange
2010-06-01,1201.27028571045,orange (U.S. Dollars per Metric Ton),orange
2010-07-01,1302.41177535711,orange (U.S. Dollars per Metric Ton),orange
2010-08-01,1139.3270703292098,orange (U.S. Dollars per Metric Ton),orange
2010-09-01,1046.85089905903,orange (U.S. Dollars per Metric Ton),orange
2010-10-01,1086.32365351467,orange (U.S. Dollars per Metric Ton),orange
2010-11-01,823.34876,orange (U.S. Dollars per Metric Ton),orange
2010-12-01,723.890525,orange (U.S. Dollars per Metric Ton),orange
2011-01-01,734.611625,orange (U.S. Dollars per Metric Ton),orange
2011-02-01,884.95694759593,orange (U.S. Dollars per Metric Ton),orange
2011-03-01,852.44409418209,orange (U.S. Dollars per Metric Ton),orange
2011-04-01,880.9692964671001,orange (U.S. Dollars per Metric Ton),orange
2011-05-01,836.4106966973799,orange (U.S. Dollars per Metric Ton),orange
2011-06-01,916.4,orange (U.S. Dollars per Metric Ton),orange
2011-07-01,971.5614007532901,orange (U.S. Dollars per Metric Ton),orange
2011-08-01,948.8346156943302,orange (U.S. Dollars per Metric Ton),orange
2011-09-01,1194.93784608671,orange (U.S. Dollars per Metric Ton),orange
2011-10-01,1032.69959681135,orange (U.S. Dollars per Metric Ton),orange
2011-11-01,681.649675,orange (U.S. Dollars per Metric Ton),orange
2011-12-01,757.7302,orange (U.S. Dollars per Metric Ton),orange
2012-01-01,730.582190619299,orange (U.S. Dollars per Metric Ton),orange
2012-02-01,778.6409615274989,orange (U.S. Dollars per Metric Ton),orange
2012-03-01,802.572942125518,orange (U.S. Dollars per Metric Ton),orange
2012-04-01,822.8904876576249,orange (U.S. Dollars per Metric Ton),orange
2012-05-01,755.832439589039,orange (U.S. Dollars per Metric Ton),orange
2012-06-01,952.7636610357789,orange (U.S. Dollars per Metric Ton),orange
2012-07-01,1015.1581055840302,orange (U.S. Dollars per Metric Ton),orange
2012-08-01,970.3891280846199,orange (U.S. Dollars per Metric Ton),orange
2012-09-01,1000.894425,orange (U.S. Dollars per Metric Ton),orange
2012-10-01,980.848511021961,orange (U.S. Dollars per Metric Ton),orange
2012-11-01,846.83615,orange (U.S. Dollars per Metric Ton),orange
2012-12-01,758.087,orange (U.S. Dollars per Metric Ton),orange
2013-01-01,750.0257030674519,orange (U.S. Dollars per Metric Ton),orange
2013-02-01,819.577416435653,orange (U.S. Dollars per Metric Ton),orange
2013-03-01,908.096374236979,orange (U.S. Dollars per Metric Ton),orange
2013-04-01,980.48854404194,orange (U.S. Dollars per Metric Ton),orange
2013-05-01,1057.01086065571,orange (U.S. Dollars per Metric Ton),orange
2013-06-01,1157.64697355155,orange (U.S. Dollars per Metric Ton),orange
2013-07-01,1121.22947260883,orange (U.S. Dollars per Metric Ton),orange
2013-08-01,1190.80504573596,orange (U.S. Dollars per Metric Ton),orange
2013-09-01,1119.71564761905,orange (U.S. Dollars per Metric Ton),orange
2013-10-01,997.263360749931,orange (U.S. Dollars per Metric Ton),orange
2013-11-01,765.997988095238,orange (U.S. Dollars per Metric Ton),orange
2013-12-01,739.980409090909,orange (U.S. Dollars per Metric Ton),orange
2014-01-01,753.151838204044,orange (U.S. Dollars per Metric Ton),orange
2014-02-01,770.9253329109241,orange (U.S. Dollars per Metric Ton),orange
2014-03-01,808.112138800616,orange (U.S. Dollars per Metric Ton),orange
2014-04-01,846.8858638605659,orange (U.S. Dollars per Metric Ton),orange
2014-05-01,834.9839700836369,orange (U.S. Dollars per Metric Ton),orange
2014-06-01,834.560791638236,orange (U.S. Dollars per Metric Ton),orange
2014-07-01,783.038815910553,orange (U.S. Dollars per Metric Ton),orange
2014-08-01,768.174673015811,orange (U.S. Dollars per Metric Ton),orange
2014-09-01,771.031127522274,orange (U.S. Dollars per Metric Ton),orange
2014-10-01,732.151607850974,orange (U.S. Dollars per Metric Ton),orange
2014-11-01,717.86933531866,orange (U.S. Dollars per Metric Ton),orange
2014-12-01,769.2326191293159,orange (U.S. Dollars per Metric Ton),orange
2015-01-01,758.0183903261659,orange (U.S. Dollars per Metric Ton),orange
2015-02-01,704.168933148773,orange (U.S. Dollars per Metric Ton),orange
2015-03-01,633.286543543954,orange (U.S. Dollars per Metric Ton),orange
2015-04-01,612.127621273858,orange (U.S. Dollars per Metric Ton),orange
2015-05-01,608.6363990992929,orange (U.S. Dollars per Metric Ton),orange
2015-06-01,629.901115980739,orange (U.S. Dollars per Metric Ton),orange
2015-07-01,640.11029597606,orange (U.S. Dollars per Metric Ton),orange
2015-08-01,684.279546214884,orange (U.S. Dollars per Metric Ton),orange
2015-09-01,631.911213596398,orange (U.S. Dollars per Metric Ton),orange
2015-10-01,660.687347883727,orange (U.S. Dollars per Metric Ton),orange
2015-11-01,768.4920568498629,orange (U.S. Dollars per Metric Ton),orange
2015-12-01,768.703646072564,orange (U.S. Dollars per Metric Ton),orange
2016-01-01,689.4105848653819,orange (U.S. Dollars per Metric Ton),orange
2016-02-01,691.3677851753661,orange (U.S. Dollars per Metric Ton),orange
2016-03-01,677.8260749225051,orange (U.S. Dollars per Metric Ton),orange
2016-04-01,713.796242781667,orange (U.S. Dollars per Metric Ton),orange
2016-05-01,764.7363481469209,orange (U.S. Dollars per Metric Ton),orange
2016-06-01,875.450408925195,orange (U.S. Dollars per Metric Ton),orange
2016-07-01,967.756207328486,orange (U.S. Dollars per Metric Ton),orange
2016-08-01,959.239741114773,orange (U.S. Dollars per Metric Ton),orange
2016-09-01,1050.64628532158,orange (U.S. Dollars per Metric Ton),orange
2016-10-01,1064.66407132552,orange (U.S. Dollars per Metric Ton),orange
2016-11-01,1137.7681477687,orange (U.S. Dollars per Metric Ton),orange
2016-12-01,1076.98914354785,orange (U.S. Dollars per Metric Ton),orange
2017-01-01,935.012775115513,orange (U.S. Dollars per Metric Ton),orange
2017-02-01,902.5867267365919,orange (U.S. Dollars per Metric Ton),orange
2017-03-01,921.259475639951,orange (U.S. Dollars per Metric Ton),orange
2017-04-01,849.3720372273019,orange (U.S. Dollars per Metric Ton),orange
2017-05-01,756.8017522956351,orange (U.S. Dollars per Metric Ton),orange
2017-06-01,722.6829901351069,orange (U.S. Dollars per Metric Ton),orange
1980-01-01,175.63475036621102,wheat (U.S. Dollars per Metric Ton),wheat
1980-02-01,172.695236206055,wheat (U.S. Dollars per Metric Ton),wheat
1980-03-01,163.509323120117,wheat (U.S. Dollars per Metric Ton),wheat
1980-04-01,156.528030395508,wheat (U.S. Dollars per Metric Ton),wheat
1980-05-01,161.304702758789,wheat (U.S. Dollars per Metric Ton),wheat
1980-06-01,157.63034057617202,wheat (U.S. Dollars per Metric Ton),wheat
1980-07-01,168.65344238281298,wheat (U.S. Dollars per Metric Ton),wheat
1980-08-01,171.225494384766,wheat (U.S. Dollars per Metric Ton),wheat
1980-09-01,179.67652893066398,wheat (U.S. Dollars per Metric Ton),wheat
1980-10-01,188.127578735352,wheat (U.S. Dollars per Metric Ton),wheat
1980-11-01,195.10887145996102,wheat (U.S. Dollars per Metric Ton),wheat
1980-12-01,182.616027832031,wheat (U.S. Dollars per Metric Ton),wheat
1981-01-01,189.597320556641,wheat (U.S. Dollars per Metric Ton),wheat
1981-02-01,181.513717651367,wheat (U.S. Dollars per Metric Ton),wheat
1981-03-01,175.267303466797,wheat (U.S. Dollars per Metric Ton),wheat
1981-04-01,180.411407470703,wheat (U.S. Dollars per Metric Ton),wheat
1981-05-01,171.59294128418,wheat (U.S. Dollars per Metric Ton),wheat
1981-06-01,168.65344238281298,wheat (U.S. Dollars per Metric Ton),wheat
1981-07-01,167.91857910156298,wheat (U.S. Dollars per Metric Ton),wheat
1981-08-01,170.123184204102,wheat (U.S. Dollars per Metric Ton),wheat
1981-09-01,171.225494384766,wheat (U.S. Dollars per Metric Ton),wheat
1981-10-01,168.65344238281298,wheat (U.S. Dollars per Metric Ton),wheat
1981-11-01,178.57423400878898,wheat (U.S. Dollars per Metric Ton),wheat
1981-12-01,176.002166748047,wheat (U.S. Dollars per Metric Ton),wheat
1982-01-01,173.062683105469,wheat (U.S. Dollars per Metric Ton),wheat
1982-02-01,170.858062744141,wheat (U.S. Dollars per Metric Ton),wheat
