OBJECTID	PASS_SPEED	FRT_SPEED	MAXSPD	NUM_TRACK	POLYLINE
926.0	0.0	2070.0	70.0	1	h{ljU}_gtEkxDzg@
1294.0	90.0	1055.0	90.0	1	dmdnUouylE}j@t^
741.0	90.0	1055.0	90.0	1	vminUww}lEX{A`@yBpCoMXqAVuARwBFyC@oD
2512.0	0.0	3070.0	79.0	1	zh|iVqlofFtAu@z@o@l@o@j@m@XWR_@L_@H]D]@_@@i@Ac@Ea@K_@Qe@[e@s@s@mAkAiAkAwB_CmCkCyBwB{AaB_@i@g@q@i@y@o@_AUa@_@k@u@gA
2739.0	79.0	2570.0	79.0	3	hrvhVi|egFeAd@{Ar@}Av@eAl@y@j@u@l@k@h@k@l@q@|@w@tAq@nA}BrE}B~Eo@dAeAbBuAdBaBvAaAtA_@bAg@tDDrCu@nISp@Qn@Qd@Uh@_@n@e@n@e@h@c@^a@Xs@d@oAp@yAr@eAj@q@b@g@b@c@b@k@p@i@~@k@nAc@|@a@p@g@n@e@h@i@b@s@b@k@Zo@XyAj@kFpBaE|AaHdCaEzAwDtAeA`@q@Vo@Tu@XeAZuA`@aE`AsEdAo@NgBb@gBh@kA\{Bn@cBf@sCz@sBl@wIdC{H|BsDdAyIfCwDhA_FfAuEbAaAToCl@aB\mAR_AJeAJcAJ{@Bu@BaA@u@AiACiCGuCM_BG_BIeAIeBO_CS
2802.0	0.0	2049.0	49.0	1	jtlcV}nx|Fiz@`cLcK|tAg@bGSnDm@~FmBdZU|Ca@|Co@~Cw@pC_BvEgEbI{JxNkBlCwPnV}MzR}DpGiAdCgArCkAvD}@dEc@jCeGxa@uGpd@k@tDe@nD_@dEEpGJ|DT`DhN~mApAfHfAtEjVns@nC|O~Fjd@
1521.0	0.0	1040.0	40.0	1	pfh`UeqegEa@lA_EdNm@jB
1640.0	0.0	1040.0	40.0	1	~`i`U_sggEaA|CoGnTy@rCaMva@
1526.0	0.0	1040.0	40.0	1	f|g`UswdgEgDxKu@bC
1527.0	0.0	1040.0	40.0	1	hug`UufdgEs@nCeDtKcC`JeCvIoC`Jq@~B
1531.0	0.0	10.0	10.0	1	xgh`UgtegEHrCRx@\~@`AfAxAr@jAPjBD
1530.0	0.0	1040.0	40.0	1	`~g`Ue|dgEy@pC
1639.0	0.0	1040.0	40.0	1	b`g`UspbgE]jAgBzFkBjGuIbY
2845.0	40.0	35.0	79.0	1	n}xiVy}t{FwSak@sAyC}AkBeBwA{KmGmAm@}Aw@gDeBsBsA{@{@{@_A}@uAi@yA]eBMyA?w@t@uNC}AIcBm@gC{AuFeHsXaA{BqBsBmCqA{A_@qB]kBK}CFmEj@yM`BmAFuACaBIeBUmBi@eBw@oAaAyBeCqDyEeBaCc@cBOcBFoAZoAd@iAfCcDvGkIn@yARuAA}AQgAk@mAy@eAqA_AsBaAoEiBaDuAeCkAkA_A}@mAg@uBDgAl@{FDaBK_Bk@uA}@qAmBoBcAmAaA{A_@qASeACw@@{@PcA|Lwe@nHsXd@yAdAwAz@y@|AiAhEeCxAcAb@a@r@}@f@iALeAB_AWwAo@oAo@s@yA_AcBo@kEaBiBu@eCmAwHiFcVkPiBeAaBo@yBa@cBMqDEoE?eBEsBWcCi@yB{@qCgBkAuAwA}ByXyh@iA_C_@uASyAC_A@gA`@}B^gA~BaGj@cBZmBRmBGqDKoDOwD_@}Au@wAw@kAkAaAcBw@sIkCo]{JoEsAkLuEaYcLyAiAaAmAk@mAWkAMcB]kEiAqDeAgCoAeDiA{AcCeC_CuBgDsC_Ae@}Aq@uBs@qIsCwAm@eA}@}@aA_FyI}AgC_A_AaAi@}@_@wA[cAKqAE}BFaDj@sK|CsCv@wB\uCJsBEqBQqi@}HuDw@sDkAmJ{DoIkDmPcHyBw@_Co@eCi@oMcCgg@eJ{Di@qEYaBAmB@eBFcBLiD^}FrAy_@fK}N~DcE`A{C`@{DB}BSmB_@}Ag@oCmAqBy@kBo@_Cc@uBQmBCqBBqBL_E\kDTeCEcCW{Bk@kB}@iB{As@_AmA_DuFyPk@_B}@wAq@w@kAy@mLeFiKmE}BiAkFeDeHoF_t@qi@ue@c^eBqA}Aw@aBs@qCq@kn@kJ_GqAyBw@_CgAyBqAuC{BqAuAeBsCiAeCmAkEyBqIaBaHgBqE{AsBqB_CwA{AkBiCe@cB[gBPmGv@qNvAyWRoBPyAVgAZ_Ad@wA|A_DdG}KhOcYpC}H`@mBL_BGqBYoAc@aAeAiByDoGoBgEcAmDg@uCg@qD_AqJgBoVWoD_AsJG}DFmAl@gH|@gJtAuLt@aHl@cE|@gD`FqO|HmU|CaJtBkGpA}GfDaXhCoTpCwTJ}@
2370.0	79.0	1060.0	79.0	1	xlphV}xdeF_L|G}FlDaUbNgUjNyT|MkZzQ_HdEoKpGmUlNaJpF_O~I_EbCmC`BmBhAqHpEwMfI{HvEgBfAcQlKsNzI{FnDuEpCqNvIkC~AuBnAiFbD_HdEgF~CeOfJwBrAuBnAyEpCiAr@sBnAaO~IoAv@oIdFaL~GqBnAoAx@mA|@m@j@k@j@k@l@e@j@u@bA_AnAyAhBW^aKhN}Xz_@gOxSsh@|s@mZ`b@wBvCmIjLeI~KsDdFeLxOkAhBwAbCeAzBoB~EkCzGaHnQ
2365.0	79.0	1060.0	79.0	1	rcshVojgeF_AfB}I|PyBxDsDpGYb@c@d@i@h@]Vw@j@o@`@cQlKuUrNyD|BkIdF
2056.0	0.0	10.0	10.0	1	bjsfVyfj`FyArAeBxBoDpEgBvB}@p@
2473.0	1025.0	1020.0	25.0	1	`ytdVkvnjFLCjB[rs@{LzJcB|Dq@bF{@tE{@fB[zAYbDs@~A]~Bk@nA[fCo@r@S`AWb@M`AYfBk@
1882.0	10.0	10.0	10.0	1	rntdVssojFtA@`@@h@?b@@R@J@TBLBPDPDRHLFLFLHLHHHJJLPHRHTDPFn@?LPfBDP@LBPBPFd@@NDVFf@F^@JBTBPBXBPBP@J@L@L@PATCPCLGPEHGLEFGFUXMHIFIDm@To@NMB
2733.0	79.0	2570.0	79.0	2	`~tdVauojF}M^aTXe@@g@@cCLu@F[Bc@D_@DiDf@i@Hc@Hm@JcMpB
2634.0	0.0	510.0	10.0	1	l~vdV}qjjFm@uA{@iBy@cBi@yA
1077.0	79.0	2550.0	79.0	2	xf_oUkrvmEkVfCsTvBqTxB
1677.0	0.0	2540.0	40.0	1	pmhnUu~mmEyBeKyF}UmDsPw@wCgB{HmX{jAkA}Ea@sBaCaKyCuM
781.0	0.0	2540.0	40.0	1	vqfnUgssmEuM{j@WkA]oA}@mBu@kAo@}@y@{@}@{@u@k@_Ak@eAg@mAg@qAe@wA_@kAUiAMuAKsE_@
1037.0	79.0	2550.0	79.0	2	j{dnUgyumEmQ`AyLp@uMr@mJf@qSfAmKj@oP|@mLp@wCTeCRwCX}LlA
1106.0	79.0	2550.0	79.0	2	le`nUagumEcHn@sKfA}Fh@_J|@cJ|@qNrA_Gl@wFh@cE`@yALoAHmADmADoBAyKIyJKmCGiCMeCSoBQcBQoFu@wCi@oDy@sD_A{Ai@oBy@}Aw@cAo@wBcBcJcKiHeI{GoHwBkB{CyB_CqAkDeBmC}@mC_AkCo@yCk@yB]oC[sEY
1105.0	79.0	2550.0	79.0	2	l{wmUg`wmEwFUiMg@aBKiCUmBUcEq@{FgAcI}AyJeBqDs@qQeD_Cg@_Cm@yAe@_C{@iCmAkC}AiAs@m@e@iByAyDsD
1031.0	79.0	2550.0	79.0	2	zrenUmzumEwHBeCDkCJgDN
1076.0	79.0	2550.0	79.0	2	~z_oUavvmEeStB
1075.0	79.0	2550.0	79.0	2	t{doUkzwmEoGpC_Bl@kCz@qBh@qBf@iB\_BX{B\mPfBau@xHmTxBqa@hE
1074.0	79.0	2550.0	79.0	2	dlfoUsuxmEgLlF_RxIsDbBsIzD
1073.0	79.0	2550.0	79.0	2	h`hoUqqymEsp@lZoAN
1260.0	0.0	520.0	20.0	1	d`rnUqbjmEwC]iJkA
737.0	90.0	1055.0	90.0	2	nmjnUo_hmEgB^y@Xq@Xi@^q@l@e@n@e@~@s@|B
1257.0	0.0	520.0	20.0	1	~kqnUwfjmEiFm@
1675.0	0.0	10.0	10.0		tdqnUehjmEgIeAwHaAwH}@sKuAiGu@{H_AcH{@_Eg@wH_AaH{@cBQuBSqBImAE_CCgH?aGGyABoBDaB@mBBcEGmAGsACgIAeGAoSEqNA{GAiIAaEAaHE{CB
736.0	90.0	1055.0	90.0	2	pamnUywhmE{Dv@oJdB}IdBgRnDeWbFiKpB
728.0	90.0	1055.0	90.0	1	dmsnUujomERu@
727.0	90.0	1055.0	90.0	1	xmsnUklomETaAtCiMhBmIjCyL`AaEdEeQ`CeKtBoJp@eDVaB\mC
724.0	90.0	1055.0	90.0	1	rotnUgrsmEDsJBcHBoCF_I
1561.0	79.0	50.0	79.0		pkxnUwxumEmBAqB@wEAiGA}KDmBC_EM
1235.0	79.0	50.0	79.0		fd}nUqfvmEzCy@rIoC
1559.0	0.0	15.0	15.0	1	vs}nU{lvmE`Ae@dAs@r@y@b@}@VcANsAByH@uGCo@K_BO}@o@oBa@{@s@aAcBiBoA}@sB_AoAc@aGyAeJ{B{Aw@sAq@{@o@yAsAoAkBqBwDoFiLiA}AkAqAqB{A
1558.0	0.0	15.0	15.0	1	~w{nU{mymEqBeAkAo@mAi@_CmAqCwAaBy@oAo@iCsAoTwKwAk@}Ak@}DcA{E}@yC}@w@_@_Am@w@o@aAy@a@m@c@s@kBkEgBqEwCqHoB}EgB}DcBmCgBkBu@k@sAu@gDcAuBq@iBs@k@Wo@k@e@m@[k@]q@Uw@[qBsAiM}C}XIaAEcABiABi@Ji@Zy@Tw@d@w@~@kA|CaEdAgBb@m@b@wAZgBJkCAmBAwU@yQ?aADw@N{@XaAh@eAz@eAj@_@v@i@nAm@bDyA
1237.0	0.0	520.0	20.0	1	nlfoUc|umEyD`BmEpBwHfD}DdBuD`BoElBgF~B
1217.0	0.0	10.0	10.0	1	n`znUiranE_J?uE?mABeFZ_Ft@uL|CqHpB
1248.0	0.0	520.0	20.0	1	hkynUuznmEaFzB}DfBmAp@
1246.0	0.0	520.0	20.0	1	ps{nUsapmE{ErBqEpBkLfFwGtCsGrCkGnCsEpBuDdBkF|B
1471.0	0.0	520.0	20.0	1	tjtnUovnmEaACi@@u@Fu@Nk@Rm@\c@X]\UXUl@Sn@k@`CuDbPuE`SuB|IqBzI
1473.0	0.0	520.0	20.0	1	nprnU}ijmE_@n@a@d@k@j@m@`@
1474.0	0.0	520.0	20.0	1	rkrnUydjmE_@Pq@V}@P}@J{ADcAE
1259.0	0.0	520.0	20.0	1	bpqnU{ejmEcC[
2819.0	79.0	60.0	79.0	1	vjhiV}kqzFn@cD`@w@l@e@n@e@bAa@vAYpAKfGNpAEvAOfB]rE}AlBcAz@eAf@}@XiB~@cGZyB?gBMoCEgAOy@{@wAsC_C}@}@s@kAS{@C{@Fy@Xs@z@aAv@w@h@{@XaADwAOaAImAPgA`@yAVkAD{@Ms@Us@c@o@q@u@yAu@_Ag@q@m@u@kAUqAY_Cs@oAu@s@eAa@cBe@eCOeK_@}BW_Es@wEo@wA_@y@i@u@k@_@i@Kk@OiAEyAQy@e@kBw@cB_AeAaAg@iAm@eAu@o@aAa@gBSaD?{BYiAq@_Aa@wAUo@IaAEm@Fm@l@y@l@k@`Am@rBu@nBO~BG|HLlA?fBOnBk@rCgArA_Aj@w@Po@JwBCcETkAh@cAx@s@dAg@zAc@nBc@nBy@bAaAj@oAN_AEoAMqAAw@Lu@`@cAv@{@rAo@`Cy@pBw@~BcAxAiAjAuAhAuAlAsAjAq@dAa@fASxASxAGpDSpBa@nAu@v@{@`@qAJqAHgANeA`@cA~FmGzAuAbAc@jBk@dB_@~Bq@dIqCtE_BrAWxAMlAEfCPdEJtC@bBAjAIdB_@nAg@|Aw@hD{B`Ag@dBa@hCUjBHjAVtBr@dARhAFvAI~@YlAs@b@k@XeB]yAu@}@kAk@}AWqFa@aB?wBR_DbA}CbB{@bAi@b@mAx@wAd@qChAyA\cBJaBGwHeAaDg@iBOqBPeE^eDd@kBn@aB~@qAnAs@pAo@jAi@l@mA~@kBr@iC~AwAlAu@pAw@dA{@r@gBp@eCr@sAl@e@h@_AtAaAr@e@\y@^w@T}@RmAb@_A^}At@oA|@]dA}@z@qA`AiAl@_Cx@{Ar@gCpAmAb@aB`@sAb@u@r@s@v@uDzDyExDkDtCoApAy@v@kAj@aB`@wEdA}Bd@_CNoBIsA[eAe@w@g@o@s@_@aAOcAFo@H{@^{@Za@h@e@x@e@fA[vAUpBIjB?nBEhAG~Ho@rGo@rAYlAe@z@s@vAuAfFoF~@}@p@y@\u@b@gBJcBFgYH}AT_AXm@`BqDZeAJsAFaBP{A\y@d@u@dA{@lAm@bBi@nDoAxKwFx@e@j@k@h@}@f@iA|AeDhCyEp@eAt@u@x@m@`Bm@tA[hBYpp@eJx`@mFvAWjAWpA_@jCeAfCkAxF{ClJwExCuAhCy@fCk@fCa@jCQtBElEGhDShCa@tC{@`Bw@pAw@lAgAp@}@h@{@h@_BZ{AFoAC_B}BuKe@kA}@mAwA{AcEuCwAmAc@e@m@q@i@aAk@oAc@oBSkC[qBc@}AyBeG]aAwAsDu@qAm@aAcAqBe@mAOcAOeABaBVaBf@wAb@_A|@kAv@w@pAgAhGeDjAq@`Am@rAcAhFwEpAqAv@cAr@mAd@qAZeBHyBGoBuA_Mq@gHM_DZsCPeB`@}An@yAbBiC~BwBtKyH`DeD`IiMzA{DtCgH~C}HbAoCLgAAqAE{AEuAH{AT}@Rm@l@aAlAsAdAk@hAk@bBg@~B]~E[bEUnBSlC_@rD{@b_@gNdE}A`K}DdCoArCeBhB}AbCiCzHeKpB{BtAmA`C_B|BmA~BcAzCmApCw@bDo@pFs@hUcArG[~Je@xE]lDc@rCe@pBe@fBk@lC}@hCoAbGoCfDuAfBk@lG}Ali@kMpC}@xBkAlB}A`CuC|D{EfCkCtDsCtCcBzBaAjFoBjEgBlBaAjBsAhAaA~BgCpFqH`IwL|@cBn@kBP{ADsBKkBu@oKiC}^[eBm@kBu@wAmAmBgAoAuBeByDqBiGgCuGiCoGkCoEsBoBcAwAeAuAmAcBqB{AgCe@mAc@{Ae@aDKcCHyAb@eDVuCKgAYcAa@}@eAeAiB_AuHyDy_@oQuDeByBwAcDsCsDuEgNo\uEyNsGeO
2472.0	1025.0	1020.0	25.0	1	hytdVmvnjFm@LMB[FQFMDOFOFMHKFIFYRMLGFGHUTUTKLIHGJEFEHEJ
12818.0	0.0	1040.0	40.0	1	hjupUyjrnEmBmAwLyDu@OeJEgAAcAMuAWkJeE}IcEyGmBi@EmCL
2515.0	0.0	510.0	10.0	1	botdVcfnjFwAgAsAcAMKQKIIKGKIKGIEOGGCWK
2425.0	79.0	1060.0	79.0	1	`qugVuhldFnh@w^bEcDjByA`EgD|@s@p@g@
2374.0	79.0	1060.0	79.0	1	rmwgVoxmdFdDqC`G{EdTcQ`JoHlCqBtGkF
2516.0	1025.0	510.0	10.0	1	xntdV{nnjFK\EPALARAR?PBN@JDRJb@@HDHFNFLLRlBvB
1867.0	0.0	0.0	0.0		jptdV}pnjFYTOJk@XUHWHSDSDWBM@O?M@W?WAWASCSCm@ESAQAOAQ?S?S@I@UBQBq@J
769.0	90.0	1055.0	90.0	2	zwnlUcutjEaKnEyHjDuK|EqDhB{HhEcEdCqFbDuD|B}OrJwHrEyHvEmJxFkI`FgEhC{ZdRyAbAiDjCkGnFqHjGyElD_E~BoFnCuF`CiDzAuGtC{EbC{CfBiIpFsExCyGjEeJdGkK~GiCdB
1549.0	0.0	1040.0	40.0	1	xt_`UyipfEiIlXsOrg@eGbSwC|JyCnJiE~NiEpOaAhD{A|EYx@k@pAm@~@aAbAw@v@e@^o@d@i@\[Pg@Tc@R}E~AcEpA
7682.0	79.0	60.0	79.0	1	hwkvUwmwoE@lEAnBCt@I~@ObAI\U|@[~@g@jAi@~@c@p@
770.0	90.0	1055.0	90.0	1	rpelUsmnjE{JtGoH|EuIvF}DhC[RaIjF}I~FmK~GwGlE
1505.0	0.0	1040.0	40.0	1	lj_`Ue}ciEBbI
2242.0	75.0	60.0	75.0	2	vb`gVgbybFBc@@e@Dg@
1518.0	0.0	1040.0	40.0	1	tf_`Uy}oiEJjd@H`Z
3096.0	79.0	2570.0	79.0	2	nkhcVwaokFhCh@~Ap@lNnJfDbCx@j@lFxDtNjKdQ`MpVjQpEfEhMdPhElF
1519.0	0.0	1040.0	40.0	1	~b_`Ue`{iETbl@L~p@ZftAF|\^tyALhl@?`G
3367.0	0.0	1040.0	40.0	1	jg_`Uk}miE?fQPrl@Lzk@Ltl@Njl@Hta@A`B
1520.0	0.0	1040.0	40.0	1	pi_`UyofiEJfj@Nvd@
3137.0	50.0	2540.0	50.0	2	t~|bV_bykF`\jg@
2887.0	70.0	60.0	79.0	1	vzxhVmh_}F^yCN_DUsBwBsLwBmMg@}DC}@AaADq@J{@Rq@ZcAh@wAlAwBpBsDj@sAZsATaCAcBWgBu@}B{@}A}AiBwEiE}D{CuFmDk]aQeKcFeCmAyAe@{Ac@mCc@cCQaCGcD?wODyFBmCA}AEuAKsC[oB[_Ba@}Cw@}Bk@wEgAcCYsBMeBCuBD_Ff@iB\oGxAyCh@_CZaBNmABsABkBGgBIaC]uA[kBg@wM}E}Ae@}A_@kBWeBOcBG_CAqCNaAHsAVoCp@}PxGeCj@_C\wBNiBDsA@eBGiBQsAQmBa@_PwEkC_@wDQeC?gPRwBA{ACmCOqE_@{Ce@qCo@mD_AuCgAmDcB{Ay@eBqA{AqAaAaAoAeBoAgBsLgVqAoB}A_BeAw@{Ay@cBs@sBk@cBWcBUwAIkCEyCFuCXyBb@sA^kBr@yC|AyMjHuHxDiBt@gCp@iLnAiEBeEQiCUcDc@{C}@cCcAwBiAuAeAcB{A{AmB}AoDeFeKsh@ifAcBkCiB}ByD_EkEoD{FoD{CwAcFuBwCcAaD}@_Du@wCk@oCe@iC]_D]iCQmCS_EMsCCiCAgDDcDL}CNsE\cEd@kDj@sCf@gDp@qEjAqE`BeHrCmQ|GuZtLeu@hYiHlBiE~@wEv@kAPmEf@aE`@aEX{CNeUn@yJ^_Ij@aGr@}FbAmFfA_}@jRcTvEsFfAuCn@aBh@oAh@kAj@{@j@aAr@cAlAw@jAeB`EsLx^s@~Ak@jAmA`B}@~@eAz@{A|@}Ap@aBd@mBb@{BVcCL{CDyESou@kDcsAqGwoAcGqGY{Hg@}BYwBg@}B}@sBkAqAiAcAiAcAcBc@mAUeAOgAGqA|@w_@HyA?gAIsAWgB_@wAs@}Ao@{@s@}@m@m@kA_AiAy@iAk@kG{B}HmCuCuAaCwAuBwAiBeBmB{BuAsB{AyCiOa]s@{BWyB?oBHsAXuAf@oAp@oAz@aAlB{BhDyDnE{EbFqErKmIdW}RvC{BxB{AvAy@pCgAfDq@tCYvG[~m@uA|MSdHDpGRlDT`EDdCElBObBYhB_@~Bu@pAq@fAq@lAaA`AgAp@cAt@yAj@sCvCgY\oDRy@l@gBfAiBxAsBlAoAzFgHp@{Ab@uA\cC?mBO}AWcA_@mAeAcBmAwAiQ_QgAgAgAwAsA}Be@gAg@cBi@}CIeCDmCZ_C`@gBl@_Bv@gBbDuEhHcJl\}b@|b@{j@pCmDbAuAfAiBfA_Cr@cCh@yCTyCB{ACiB}Ewz@kB{Zo@}KMqFEwF~HukDx@ya@`Ag_@
1310.0	0.0	1040.0	40.0	1	lj_`Uy~ciE?r@
11213.0	79.0	1050.0	60.0	1	ho`gV_|zbFm@h@eBvB_AvAQ`@Od@Mv@G|@EpCDr@N|@RtAE|BIdBE|A
2620.0	0.0	10.0	10.0	1	`lq`Vo}leFaBcFa@wAq@yBqCeI_@eBIy@GcBH}AToATeAZq@|D_HrOoXvGkLhHyLtB{D
11216.0	79.0	1050.0	60.0	1	jg`gVkyybFQdFIpAmAnGMx@SlFEx@OvA
767.0	90.0	1055.0	90.0	1	vcslUaxvjEqCFcCJsBP_D`@oCh@iBf@eBh@sCjA}GzCoFbCeF|BiGnCiDzA
768.0	90.0	1055.0	90.0	2	p}plUg{ujEaBt@qJhEut@j\k@V
11220.0	79.0	1050.0	60.0	2	hb`gViyxbFAJMj@Of@Yx@c@~@c@n@y@dAaA~@aLhKqAbAw@h@iAn@cAd@m@TiA\yA^oB\gALuBLmADiKNiEFqBJo@D
3316.0	79.0	1060.0	79.0	1	zr{gVgjqdF`A{@lHiGxAmAlAgAzAaB~BcDfA{BlFyLlDmJjBcFd@cA
3139.0	50.0	2540.0	50.0	2	hfxbV{m{kFtbBz{@dC~@nDv@dPnDpTlDhBP
11222.0	79.0	1050.0	60.0	2	jz}fVotwbFS@eBPq@J_@H{@RwA`@_A\w@\q@^sB~Aw@r@{@bAW^u@~@_AjAiAxA]h@Q^Wl@KToCxDoBlCwBrCKJ
3136.0	50.0	2540.0	50.0	2	trzbVubclFpArGdA~D|AlKE~AJha@O|rAb@lEjAhGhQr_@~BbHnX`tAnFdOzHpM
1541.0	0.0	1040.0	40.0	1	pj_`UasciEN`r@Lxl@Ljl@Ndl@DbU@|@EdDMlAYrBu@bDoAfDs@vAiAbBkLzNaBvBk@|@o@pA]fAc@bBKpCE~B@bAHpAJv@XpAb@nAh@jAp@hAx@bArAvAhCfBjAn@jBv@zDbB~Az@~@r@dAfAp@dAh@~@Rj@~AvFzBvI\`CXnBThC~@xQn@xL
3130.0	79.0	2570.0	79.0	1	h{kcVuz{kFBdD?fIB`JDhIJjIH~ALnA|@zM`@rH@lCAvD?tFCtI?nD?tF?vECtC@tICxPAjS?tL?hIAxCEbMCpI[rDYfBm@jCOj@i@hBsAvCeApB}A|BaAjAkBjBgCxBiBpA{BtA{C~A_EfBuFhC}JxEqDnBiD~BaCnB_CxBqGjGsGlGcF|EiI~HoP|OwEpEeE|DkB`BoC~A{BvA
1647.0	0.0	1040.0	40.0	1	r~_`U_uwhEzAtZz@hPvB~b@
3129.0	79.0	2570.0	79.0	1	hcgcVw|okFo@|@MxAL`A^n@tCnC
1537.0	79.0	2575.0	79.0	1	vli_UkwqiEmr@`Uk_@fMa|@fZ{`Ctx@ukBfo@qfBxl@km@lTaOvGgSlKwqBriAejBhdAqZ`Q
3128.0	79.0	2570.0	79.0	1	hcgcVw|okFoBr@yAPoA?u@KsA_@kBm@
1646.0	0.0	1040.0	40.0	1	bg``U_duhENnCjAhVpAxWlBz^JbCDfBInAKnAa@vByMfb@aAfDi@nBWbBKlAAvCJhALfAZzAZ|@\~@x@~AnNlWrEfIrAbChAfBtA|A`GtFx@z@x@dAd@r@l@fAj@fBZpAzHv\tBbJ\|A
1557.0	0.0	1040.0	40.0	1	bdc`UoxhhEn@jCpBxIhC`LrB|Il@fCbCpK~A~G
1550.0	0.0	1040.0	40.0	1	xjd`UmcehExAjGxYdpAxM~k@j]vzAv\dyA`Lff@
1644.0	0.0	1040.0	40.0	1	tyc`UowfhE~@lEbGhW~EhT
1645.0	0.0	1040.0	40.0	1	p}a`UmllhE`@dB|Y~oAVnAb@nBrAzFrBbJ~@nDLf@
847.0	79.0	1060.0	79.0	1	l{hrU{maqEbA\pAb@pDzAxAl@`A^vAl@hBt@pAf@lBx@|D~AnCfAvFtBrD`A`Dj@jFh@dHX`AFj@D`APp@Rf@Xr@b@tDdDlAn@t@TpARpAAp@Ez@OlJuBdFoA~EsA`@Q\O\Ul@]~AmAfIgGhAy@nA_AdAaAf@k@\k@b@{@tA{Cj@_Ah@m@fAu@bAe@jEeBz@]rE_BtAg@pA]
848.0	79.0	1060.0	79.0	1	|jorUky_qEe@fEu@~Gq@fGWdC_AvIc@|DgA|JyA`NGz@Ct@@z@LnA
483.0	79.0	0.0	0.0	1	t}nrUaj}pEF^Jh@Vz@
1345.0	0.0	4575.0	75.0	1	rto~Twz~vEpK~H~ItGtDrCx@r@nBbBpBpB~DzEhBhCvA`CrArC|@rBbAzChGfR~@rCj@zAl@pAdAvB~AnCfBdChCbDtBzBrBnBxBfBzB`BhDzBfE~Brk@f[rHdErAz@lBtArBzArAhAjAlAlApAbG|GtfBdvB|BjChDhDrDtCxDjClBjAhCrArCrAjIlDzc@dRvBdAjB`AxA|@pCdBjBtAbBtAdB|A|A|AtA~AfAnAhAzAhXjb@hBvCxAzB`B`ClAxAzAfBhBjBvBlBheB`uAhMrJ
1343.0	0.0	4575.0	75.0	1	non~TahbwEwBvZKbD?tBBhBHxBPbCRfBTbBVlAZ`Bd@pBx@nCz@bCp@~Az@fBtAfCjBtCfBdCbCnCnBpBhB|AvG`F
849.0	79.0	1060.0	79.0	1	~~nrU{e}pENb@\fANd@P~@Ff@B\@^Aj@I|@Qz@Of@O^Ud@a@n@wBxCeBdCuCbE_ApA{@hAgA~AeDtEkEjGmFrH_GjIqBtCkHdK
1342.0	0.0	4575.0	75.0	1	vpp~T{jmwEeVjZ{HtJkCxDgBdDwBvEwBvGu@|Cq@`Eg@hEOhECzDnB~oAx@nm@E~DeA|O{MhlB
484.0	79.0	0.0	0.0	1	pdmrUagzpEmCtD
1123.0	0.0	4575.0	75.0	1	|nq~TannwEe]db@
485.0	79.0	1060.0	79.0	1	b`mrUkazpE{RrX
1341.0	0.0	4575.0	75.0	1	joy~TyzxwEaBxB_ArAs@hAoA`C{BdFoCrH_Xdu@uFnOsDnKuAnDqBzEyAzCwBhEkEbH{DtFqClDqC`DiDnD{ErEmsAblAgErDeCbC}BhCaCvCuBfCsn@vw@
1461.0	79.0	2575.0	79.0	1	bfcfUm|wmEmWjM{LhG}EbCcEpBqKvFoDfBqUnLeS|J
1460.0	79.0	2575.0	79.0	2	v{gfUqkzmEoWfGcG~AwE|AyEtBsObIqQ~Iik@fY}VzL
2903.0	0.0	2545.0	45.0	1	n~y`Vsn{rFuA`@yDnAgCfAuA|@eDpCqC`DyE~EeHtHcFlFkBlA{@`@w@R_AReBVaBFeEGkCCgBBuALuCp@aBj@aC~@mG|BaHpC}H`DaCtAmBpBc@fAe@dBs@lDu@~B_BpDi@x@u@`AkBvB{AtAmBjA{@n@k@d@mBxA}@h@}BxAyA|@oBjA}Ax@sBbAqB`A{D|Aw@X}@\gA\o@To@R_Bf@qFxA{GzAeDv@y@Rk@N{Af@yB|AqCjCk@f@q@h@mAt@u@^g@TYLo@Rg@Lq@PoAViATaDl@aB`@aBd@wAf@gA^}F`CiFxBgFrBiFvBcCbAoAf@o@Vo@Zw@`@kAr@qCfBy@`@aA\{@NaALgAFcADsBLeBTc@Ji@Nq@Vy@d@i@b@[\Yd@
1462.0	79.0	2575.0	79.0	1	vdweUywpmEmPjI}QfJuRrJkRnJwO|HoGbD
1464.0	79.0	2575.0	79.0	1	``teU_|nmE{b@bToQ|I}NpHuRtJoQ~IeRhJmRrJeP`ImFjCaKdFgPfIyMvG
2671.0	0.0	0.0	0.0		rdlhVavkcF}H`E{JnFwEhCsEdCaFlCoEbCsGlDeOfI_DfByRlK}EjCyDxB{BjAyAx@yHdEoKxFuB`AiAf@}@\{Aj@yAd@cBh@eFzAwGlBwMzD_Cp@iRtFqP~EwJrC{JvC}K`DiIbCuGnByIfCoI`CmLlDgPtEsGlByF`B
2223.0	0.0	0.0	0.0		rdlhVavkcFxHcElGkDbJ_FzI}EbDeB
2446.0	79.0	1560.0	60.0	2	bn`gVm{zbFpBiBjEuDtDgDdDwC~A_Bx@{@bEuDlCaClAcAdAu@
2670.0	0.0	0.0	0.0		jwqhV}focFeJ|EoJhFwOpIuQvJoJfFqLnG}KjGyFrCiIrEcRhK
2668.0	0.0	0.0	0.0		[]
438.0	0.0	10.0	10.0	1	|atuUwmupE~Cr@jB`@hCj@xA\t@R|@XpFlAhDt@xDx@dB`@jAT|@L|AXhE~@nBh@x@Zr@Xt@^
